Date,Close,Date,Close,Date,Close
12/15/2015 16:00,760.09,12/15/2015 16:00,44.22,12/15/2015 16:00,24.56
12/16/2015 16:00,776.59,12/16/2015 16:00,46.9,12/16/2015 16:00,25.46
12/17/2015 16:00,769.83,12/17/2015 16:00,46.68,12/17/2015 16:00,24.43
12/18/2015 16:00,756.85,12/18/2015 16:00,46.09,12/18/2015 16:00,24.61
12/21/2015 16:00,760.8,12/21/2015 16:00,46.51,12/21/2015 16:00,24.09
12/22/2015 16:00,767.13,12/22/2015 16:00,45.99,12/22/2015 16:00,23.95
12/23/2015 16:00,768.51,12/23/2015 16:00,45.94,12/23/2015 16:00,24.08
12/24/2015 16:00,765.84,12/24/2015 16:00,46.11,12/24/2015 16:00,24.41
12/28/2015 16:00,782.24,12/28/2015 16:00,45.79,12/28/2015 16:00,23.95
12/29/2015 16:00,793.96,12/29/2015 16:00,47.44,12/29/2015 16:00,24.17
12/30/2015 16:00,790.3,12/30/2015 16:00,47.62,12/30/2015 16:00,24.24
12/31/2015 16:00,778.01,12/31/2015 16:00,48,12/31/2015 16:00,23.48
1/4/2016 16:00,759.44,1/4/2016 16:00,44.68,1/4/2016 16:00,22.11
1/5/2016 16:00,761.53,1/5/2016 16:00,44.69,1/5/2016 16:00,21.99
1/6/2016 16:00,759.33,1/6/2016 16:00,43.81,1/6/2016 16:00,21.96
1/7/2016 16:00,741,1/7/2016 16:00,43.13,1/7/2016 16:00,21.5
1/8/2016 16:00,730.91,1/8/2016 16:00,42.2,1/8/2016 16:00,22.1
1/11/2016 16:00,733.07,1/11/2016 16:00,41.57,1/11/2016 16:00,22.16
1/12/2016 16:00,745.34,1/12/2016 16:00,41.99,1/12/2016 16:00,22.34
1/13/2016 16:00,719.57,1/13/2016 16:00,40.06,1/13/2016 16:00,21.45
1/14/2016 16:00,731.39,1/14/2016 16:00,41.24,1/14/2016 16:00,20.77
1/15/2016 16:00,710.49,1/15/2016 16:00,41,1/15/2016 16:00,20.83
1/19/2016 16:00,719.08,1/19/2016 16:00,40.94,1/19/2016 16:00,20.67
1/20/2016 16:00,718.56,1/20/2016 16:00,39.74,1/20/2016 16:00,19.53
1/21/2016 16:00,726.67,1/21/2016 16:00,39.99,1/21/2016 16:00,18.94
1/22/2016 16:00,745.46,1/22/2016 16:00,40.51,1/22/2016 16:00,20.18
1/25/2016 16:00,733.62,1/25/2016 16:00,39.28,1/25/2016 16:00,19.75
1/26/2016 16:00,733.79,1/26/2016 16:00,38.71,1/26/2016 16:00,20.12
1/27/2016 16:00,717.58,1/27/2016 16:00,37.61,1/27/2016 16:00,19.65
1/28/2016 16:00,748.3,1/28/2016 16:00,37.94,1/28/2016 16:00,19.5
1/29/2016 16:00,761.35,1/29/2016 16:00,38.24,1/29/2016 16:00,20.5
2/1/2016 16:00,770.77,2/1/2016 16:00,39.39,2/1/2016 16:00,19.25
2/2/2016 16:00,780.91,2/2/2016 16:00,36.56,2/2/2016 16:00,17.92
2/3/2016 16:00,749.38,2/3/2016 16:00,34.7,2/3/2016 16:00,17.65
2/4/2016 16:00,730.03,2/4/2016 16:00,35.07,2/4/2016 16:00,18.43
2/5/2016 16:00,703.76,2/5/2016 16:00,32.52,2/5/2016 16:00,16.92
2/8/2016 16:00,704.16,2/8/2016 16:00,29.6,2/8/2016 16:00,16.01
2/9/2016 16:00,701.02,2/9/2016 16:00,29.65,2/9/2016 16:00,16.2
2/10/2016 16:00,706.85,2/10/2016 16:00,28.73,2/10/2016 16:00,16.78
2/11/2016 16:00,706.36,2/11/2016 16:00,30.09,2/11/2016 16:00,17.97
2/12/2016 16:00,706.89,2/12/2016 16:00,30.21,2/12/2016 16:00,17.81
2/16/2016 16:00,717.64,2/16/2016 16:00,31.03,2/16/2016 16:00,18.83
2/17/2016 16:00,731.97,2/17/2016 16:00,33.74,2/17/2016 16:00,19.38
2/18/2016 16:00,717.51,2/18/2016 16:00,33.35,2/18/2016 16:00,19.55
2/19/2016 16:00,722.11,2/19/2016 16:00,33.32,2/19/2016 16:00,20.31
2/22/2016 16:00,729.05,2/22/2016 16:00,35.55,2/22/2016 16:00,20
2/23/2016 16:00,717.29,2/23/2016 16:00,35.44,2/23/2016 16:00,20.77
2/24/2016 16:00,720.9,2/24/2016 16:00,35.8,2/24/2016 16:00,20.2
2/25/2016 16:00,729.12,2/25/2016 16:00,37.49,2/25/2016 16:00,21
2/26/2016 16:00,724.86,2/26/2016 16:00,38.07,2/26/2016 16:00,21.01
2/29/2016 16:00,717.22,2/29/2016 16:00,38.39,2/29/2016 16:00,21.6
3/1/2016 16:00,742.17,3/1/2016 16:00,37.27,3/1/2016 16:00,21.46
3/2/2016 16:00,739.48,3/2/2016 16:00,37.67,3/2/2016 16:00,22.38
3/3/2016 16:00,731.59,3/3/2016 16:00,39.15,3/3/2016 16:00,23.37
3/4/2016 16:00,730.22,3/4/2016 16:00,40.21,3/4/2016 16:00,23.28
3/7/2016 16:00,712.8,3/7/2016 16:00,41.06,3/7/2016 16:00,23.55
3/8/2016 16:00,713.53,3/8/2016 16:00,40.52,3/8/2016 16:00,24.27
3/9/2016 16:00,725.41,3/9/2016 16:00,41.74,3/9/2016 16:00,22.44
3/10/2016 16:00,732.17,3/10/2016 16:00,41.04,3/10/2016 16:00,22.52
3/11/2016 16:00,744.87,3/11/2016 16:00,41.5,3/11/2016 16:00,23.08
3/14/2016 16:00,750.24,3/14/2016 16:00,43.03,3/14/2016 16:00,22.87
3/15/2016 16:00,750.57,3/15/2016 16:00,43.67,3/15/2016 16:00,21.81
3/16/2016 16:00,757.36,3/16/2016 16:00,44.39,3/16/2016 16:00,22.77
3/17/2016 16:00,758.48,3/17/2016 16:00,45.28,3/17/2016 16:00,22.2
3/18/2016 16:00,755.41,3/18/2016 16:00,46.55,3/18/2016 16:00,22.32
3/21/2016 16:00,762.16,3/21/2016 16:00,47.66,3/21/2016 16:00,22.76
3/22/2016 16:00,760.05,3/22/2016 16:00,46.85,3/22/2016 16:00,23.02
3/23/2016 16:00,757.56,3/23/2016 16:00,44.52,3/23/2016 16:00,22.36
3/24/2016 16:00,754.84,3/24/2016 16:00,45.55,3/24/2016 16:00,22.53
3/28/2016 16:00,753.28,3/28/2016 16:00,46.05,3/28/2016 16:00,22.41
3/29/2016 16:00,765.89,3/29/2016 16:00,46.03,3/29/2016 16:00,23.34
3/30/2016 16:00,768.34,3/30/2016 16:00,45.38,3/30/2016 16:00,23.05
3/31/2016 16:00,762.9,3/31/2016 16:00,45.95,3/31/2016 16:00,23.73
4/1/2016 16:00,769.67,4/1/2016 16:00,47.52,4/1/2016 16:00,23.45
4/4/2016 16:00,765.12,4/4/2016 16:00,49.4,4/4/2016 16:00,22.09
4/5/2016 16:00,758.57,4/5/2016 16:00,51.09,4/5/2016 16:00,21.08
4/6/2016 16:00,768.07,4/6/2016 16:00,53.08,4/6/2016 16:00,21.26
4/7/2016 16:00,760.12,4/7/2016 16:00,51.44,4/7/2016 16:00,20.73
4/8/2016 16:00,759.47,4/8/2016 16:00,50.01,4/8/2016 16:00,21.09
4/11/2016 16:00,757.54,4/11/2016 16:00,49.98,4/11/2016 16:00,19.94
4/12/2016 16:00,764.32,4/12/2016 16:00,49.56,4/12/2016 16:00,20.68
4/13/2016 16:00,771.91,4/13/2016 16:00,50.91,4/13/2016 16:00,21.63
4/14/2016 16:00,775.39,4/14/2016 16:00,50.37,4/14/2016 16:00,21.63
4/15/2016 16:00,780,4/15/2016 16:00,50.9,4/15/2016 16:00,21.85
4/18/2016 16:00,787.68,4/18/2016 16:00,50.78,4/18/2016 16:00,21.62
4/19/2016 16:00,776.25,4/19/2016 16:00,49.47,4/19/2016 16:00,22.28
4/20/2016 16:00,774.92,4/20/2016 16:00,49.99,4/20/2016 16:00,23.24
4/21/2016 16:00,780,4/21/2016 16:00,49.66,4/21/2016 16:00,23.33
4/22/2016 16:00,737.77,4/22/2016 16:00,50.75,4/22/2016 16:00,24.85
4/25/2016 16:00,742.21,4/25/2016 16:00,50.36,4/25/2016 16:00,24.86
4/26/2016 16:00,725.37,4/26/2016 16:00,50.75,4/26/2016 16:00,24.85
4/27/2016 16:00,721.46,4/27/2016 16:00,50.29,4/27/2016 16:00,24.74
4/28/2016 16:00,705.06,4/28/2016 16:00,49.54,4/28/2016 16:00,23.98
4/29/2016 16:00,707.88,4/29/2016 16:00,48.15,4/29/2016 16:00,24.04
5/2/2016 16:00,714.41,5/2/2016 16:00,48.36,5/2/2016 16:00,25.09
5/3/2016 16:00,708.44,5/3/2016 16:00,46.46,5/3/2016 16:00,25.06
5/4/2016 16:00,711.37,5/4/2016 16:00,44.51,5/4/2016 16:00,28.08
5/5/2016 16:00,714.71,5/5/2016 16:00,42.31,5/5/2016 16:00,26.72
5/6/2016 16:00,725.18,5/6/2016 16:00,42.99,5/6/2016 16:00,26.63
5/9/2016 16:00,729.13,5/9/2016 16:00,41.78,5/9/2016 16:00,26.49
5/10/2016 16:00,739.38,5/10/2016 16:00,41.74,5/10/2016 16:00,27.19
5/11/2016 16:00,730.55,5/11/2016 16:00,41.79,5/11/2016 16:00,27.24
5/12/2016 16:00,728.07,5/12/2016 16:00,41.46,5/12/2016 16:00,27.61
5/13/2016 16:00,724.83,5/13/2016 16:00,41.52,5/13/2016 16:00,27.65
5/16/2016 16:00,730.3,5/16/2016 16:00,41.66,5/16/2016 16:00,28.36
5/17/2016 16:00,720.19,5/17/2016 16:00,40.93,5/17/2016 16:00,28
5/18/2016 16:00,721.78,5/18/2016 16:00,42.23,5/18/2016 16:00,28.78
5/19/2016 16:00,715.31,5/19/2016 16:00,43.04,5/19/2016 16:00,27.33
5/20/2016 16:00,721.71,5/20/2016 16:00,44.06,5/20/2016 16:00,27.79
5/23/2016 16:00,717.25,5/23/2016 16:00,43.24,5/23/2016 16:00,27.76
5/24/2016 16:00,733.03,5/24/2016 16:00,43.58,5/24/2016 16:00,28.53
5/25/2016 16:00,738.1,5/25/2016 16:00,43.92,5/25/2016 16:00,28.62
5/26/2016 16:00,736.93,5/26/2016 16:00,45.02,5/26/2016 16:00,28.33
5/27/2016 16:00,747.6,5/27/2016 16:00,44.61,5/27/2016 16:00,28.6
5/31/2016 16:00,748.85,5/31/2016 16:00,44.65,5/31/2016 16:00,28.68
6/1/2016 16:00,748.46,6/1/2016 16:00,43.91,6/1/2016 16:00,28.34
6/2/2016 16:00,744.27,6/2/2016 16:00,43.79,6/2/2016 16:00,29.14
6/3/2016 16:00,735.86,6/3/2016 16:00,43.8,6/3/2016 16:00,29.33
6/6/2016 16:00,730.06,6/6/2016 16:00,44.14,6/6/2016 16:00,30.33
6/7/2016 16:00,731.09,6/7/2016 16:00,46.47,6/7/2016 16:00,32.07
6/8/2016 16:00,742.93,6/8/2016 16:00,47.1,6/8/2016 16:00,32.5
6/9/2016 16:00,742.52,6/9/2016 16:00,45.87,6/9/2016 16:00,32.28
6/10/2016 16:00,733.19,6/10/2016 16:00,43.76,6/10/2016 16:00,32.22
6/13/2016 16:00,731.88,6/13/2016 16:00,43.57,6/13/2016 16:00,32.4
6/14/2016 16:00,733.25,6/14/2016 16:00,42.99,6/14/2016 16:00,32.71
6/15/2016 16:00,732.19,6/15/2016 16:00,43.54,6/15/2016 16:00,32.78
6/16/2016 16:00,724.25,6/16/2016 16:00,43.59,6/16/2016 16:00,33.07
6/17/2016 16:00,704.25,6/17/2016 16:00,43.09,6/17/2016 16:00,34.05
6/20/2016 16:00,706.13,6/20/2016 16:00,43.94,6/20/2016 16:00,34.76
6/21/2016 16:00,708.88,6/21/2016 16:00,43.92,6/21/2016 16:00,34.66
6/22/2016 16:00,710.47,6/22/2016 16:00,39.33,6/22/2016 16:00,34.59
6/23/2016 16:00,714.87,6/23/2016 16:00,39.28,6/23/2016 16:00,35.38
