Date,Close,Date,Close,Date,Close
11/19/2020 16:00,1758.57,11/19/2020 16:00,499.27,11/19/2020 16:00,109.49
11/20/2020 16:00,1736.38,11/20/2020 16:00,489.61,11/20/2020 16:00,111.56
11/23/2020 16:00,1727.56,11/23/2020 16:00,521.85,11/23/2020 16:00,114.13
11/24/2020 16:00,1763.9,11/24/2020 16:00,555.38,11/24/2020 16:00,107
11/25/2020 16:00,1764.13,11/25/2020 16:00,574,11/25/2020 16:00,107.09
11/27/2020 13:00,1787.02,11/27/2020 13:00,585.76,11/27/2020 13:00,108.05
11/30/2020 16:00,1754.4,11/30/2020 16:00,567.6,11/30/2020 16:00,107.81
12/1/2020 16:00,1795.36,12/1/2020 16:00,584.76,12/1/2020 16:00,107.19
12/2/2020 16:00,1824.97,12/2/2020 16:00,568.82,12/2/2020 16:00,107.1
12/3/2020 16:00,1821.84,12/3/2020 16:00,593.38,12/3/2020 16:00,107.27
12/4/2020 16:00,1823.76,12/4/2020 16:00,599.04,12/4/2020 16:00,106.97
12/7/2020 16:00,1817.03,12/7/2020 16:00,641.76,12/7/2020 16:00,111.92
12/8/2020 16:00,1811.33,12/8/2020 16:00,649.88,12/8/2020 16:00,114.7
12/9/2020 16:00,1777.86,12/9/2020 16:00,604.48,12/9/2020 16:00,117.23
12/10/2020 16:00,1767.65,12/10/2020 16:00,627.07,12/10/2020 16:00,121.09
12/11/2020 16:00,1774.8,12/11/2020 16:00,609.99,12/11/2020 16:00,126.47
12/14/2020 16:00,1752.26,12/14/2020 16:00,639.83,12/14/2020 16:00,134.17
12/15/2020 16:00,1761.08,12/15/2020 16:00,633.25,12/15/2020 16:00,133.8
12/16/2020 16:00,1757.19,12/16/2020 16:00,622.77,12/16/2020 16:00,135
12/17/2020 16:00,1740.51,12/17/2020 16:00,655.9,12/17/2020 16:00,138.53
12/18/2020 16:00,1726.22,12/18/2020 16:00,695,12/18/2020 16:00,135.2
12/21/2020 16:00,1734.56,12/21/2020 16:00,649.86,12/21/2020 16:00,136.4
12/22/2020 16:00,1720.22,12/22/2020 16:00,640.34,12/22/2020 16:00,140.66
12/23/2020 16:00,1728.23,12/23/2020 16:00,645.98,12/23/2020 16:00,141.23
12/24/2020 13:00,1734.16,12/24/2020 13:00,661.77,12/24/2020 13:00,138.64
12/28/2020 16:00,1773.96,12/28/2020 16:00,663.69,12/28/2020 16:00,132.68
12/29/2020 16:00,1757.76,12/29/2020 16:00,665.99,12/29/2020 16:00,130.56
12/30/2020 16:00,1736.25,12/30/2020 16:00,694.78,12/30/2020 16:00,130.45
12/31/2020 16:00,1752.64,12/31/2020 16:00,705.67,12/31/2020 16:00,129.8
1/4/2021 16:00,1726.13,1/4/2021 16:00,729.77,1/4/2021 16:00,130.77
1/5/2021 16:00,1740.05,1/5/2021 16:00,735.11,1/5/2021 16:00,135.65
1/6/2021 16:00,1722.88,1/6/2021 16:00,755.98,1/6/2021 16:00,134.68
1/7/2021 16:00,1774.34,1/7/2021 16:00,816.04,1/7/2021 16:00,141.99
1/8/2021 16:00,1797.83,1/8/2021 16:00,880.02,1/8/2021 16:00,144.61
1/11/2021 16:00,1756.29,1/11/2021 16:00,811.19,1/11/2021 16:00,143.19
1/12/2021 16:00,1737.43,1/12/2021 16:00,849.44,1/12/2021 16:00,146.32
1/13/2021 16:00,1747.25,1/13/2021 16:00,854.41,1/13/2021 16:00,143.23
1/14/2021 16:00,1730.92,1/14/2021 16:00,845,1/14/2021 16:00,143.7
1/15/2021 16:00,1727.62,1/15/2021 16:00,826.16,1/15/2021 16:00,137.5
1/19/2021 16:00,1784.47,1/19/2021 16:00,844.55,1/19/2021 16:00,143.97
1/20/2021 16:00,1880.07,1/20/2021 16:00,850.45,1/20/2021 16:00,148.54
1/21/2021 16:00,1884.15,1/21/2021 16:00,844.99,1/21/2021 16:00,145.92
1/22/2021 16:00,1892.56,1/22/2021 16:00,846.64,1/22/2021 16:00,145.82
1/25/2021 16:00,1894.28,1/25/2021 16:00,880.8,1/25/2021 16:00,146.86
1/26/2021 16:00,1907.95,1/26/2021 16:00,883.09,1/26/2021 16:00,139.27
1/27/2021 16:00,1818.94,1/27/2021 16:00,864.16,1/27/2021 16:00,127.47
1/28/2021 16:00,1853.2,1/28/2021 16:00,835.43,1/28/2021 16:00,132.35
1/29/2021 16:00,1827.36,1/29/2021 16:00,793.53,1/29/2021 16:00,130.46
2/1/2021 16:00,1893.07,2/1/2021 16:00,839.81,2/1/2021 16:00,137.05
2/2/2021 16:00,1919.12,2/2/2021 16:00,872.79,2/2/2021 16:00,144.86
2/3/2021 16:00,2058.88,2/3/2021 16:00,854.69,2/3/2021 16:00,144.79
2/4/2021 16:00,2053.63,2/4/2021 16:00,849.99,2/4/2021 16:00,148.6
2/5/2021 16:00,2088.83,2/5/2021 16:00,852.23,2/5/2021 16:00,156.77
2/8/2021 16:00,2084.52,2/8/2021 16:00,863.42,2/8/2021 16:00,163.27
2/9/2021 16:00,2075.39,2/9/2021 16:00,849.46,2/9/2021 16:00,168.72
2/10/2021 16:00,2086.48,2/10/2021 16:00,804.82,2/10/2021 16:00,164.7
2/11/2021 16:00,2088.75,2/11/2021 16:00,811.66,2/11/2021 16:00,194
2/12/2021 16:00,2095.03,2/12/2021 16:00,816.12,2/12/2021 16:00,197.81
2/16/2021 16:00,2110.7,2/16/2021 16:00,796.22,2/16/2021 16:00,197.81
2/17/2021 16:00,2118.62,2/17/2021 16:00,798.15,2/17/2021 16:00,189.76
2/18/2021 16:00,2105.81,2/18/2021 16:00,787.38,2/18/2021 16:00,181.25
2/19/2021 16:00,2088.81,2/19/2021 16:00,781.3,2/19/2021 16:00,181.22
2/22/2021 16:00,2054.26,2/22/2021 16:00,714.5,2/22/2021 16:00,169.62
2/23/2021 16:00,2060.12,2/23/2021 16:00,698.84,2/23/2021 16:00,168.87
2/24/2021 16:00,2083.81,2/24/2021 16:00,742.02,2/24/2021 16:00,164.28
2/25/2021 16:00,2015.95,2/25/2021 16:00,682.22,2/25/2021 16:00,152.44
2/26/2021 16:00,2021.91,2/26/2021 16:00,675.5,2/26/2021 16:00,161.33
3/1/2021 16:00,2069.66,3/1/2021 16:00,718.43,3/1/2021 16:00,167
3/2/2021 16:00,2064.48,3/2/2021 16:00,686.44,3/2/2021 16:00,161.86
3/3/2021 16:00,2011.41,3/3/2021 16:00,653.2,3/3/2021 16:00,149.16
3/4/2021 16:00,2033.93,3/4/2021 16:00,621.44,3/4/2021 16:00,136.5
3/5/2021 16:00,2097.07,3/5/2021 16:00,597.95,3/5/2021 16:00,135.16
3/8/2021 16:00,2007.5,3/8/2021 16:00,563,3/8/2021 16:00,124.66
3/9/2021 16:00,2040.36,3/9/2021 16:00,673.58,3/9/2021 16:00,138.27
3/10/2021 16:00,2036.19,3/10/2021 16:00,668.06,3/10/2021 16:00,146.96
3/11/2021 16:00,2100.54,3/11/2021 16:00,699.6,3/11/2021 16:00,157.26
3/12/2021 16:00,2050,3/12/2021 16:00,693.73,3/12/2021 16:00,150.71
3/15/2021 16:00,2054.44,3/15/2021 16:00,707.94,3/15/2021 16:00,150.5
3/16/2021 16:00,2083.89,3/16/2021 16:00,676.88,3/16/2021 16:00,146.17
3/17/2021 16:00,2082.22,3/17/2021 16:00,701.81,3/17/2021 16:00,143.88
3/18/2021 16:00,2021.34,3/18/2021 16:00,653.16,3/18/2021 16:00,131.78
3/19/2021 16:00,2026.96,3/19/2021 16:00,654.87,3/19/2021 16:00,134.61
3/22/2021 16:00,2030.69,3/22/2021 16:00,670,3/22/2021 16:00,137.91
3/23/2021 16:00,2041.33,3/23/2021 16:00,662.16,3/23/2021 16:00,134.49
3/24/2021 16:00,2032.53,3/24/2021 16:00,630.27,3/24/2021 16:00,127.36
3/25/2021 16:00,2032.46,3/25/2021 16:00,640.39,3/25/2021 16:00,124.92
3/26/2021 16:00,2024.73,3/26/2021 16:00,618.71,3/26/2021 16:00,127.24
3/29/2021 16:00,2045.79,3/29/2021 16:00,611.29,3/29/2021 16:00,119.63
3/30/2021 16:00,2046.47,3/30/2021 16:00,635.62,3/30/2021 16:00,123.76
3/31/2021 16:00,2062.52,3/31/2021 16:00,667.93,3/31/2021 16:00,129.64
4/1/2021 16:00,2129.78,4/1/2021 16:00,661.75,4/1/2021 16:00,133.41
4/5/2021 16:00,2218.96,4/5/2021 16:00,691.05,4/5/2021 16:00,133.48
4/6/2021 16:00,2209.26,4/6/2021 16:00,691.62,4/6/2021 16:00,140.29
4/7/2021 16:00,2239.03,4/7/2021 16:00,670.97,4/7/2021 16:00,137.91
4/8/2021 16:00,2250.43,4/8/2021 16:00,683.8,4/8/2021 16:00,146.71
4/9/2021 16:00,2270.67,4/9/2021 16:00,677.02,4/9/2021 16:00,145.11
4/12/2021 16:00,2244.62,4/12/2021 16:00,701.98,4/12/2021 16:00,142.01
4/13/2021 16:00,2254.43,4/13/2021 16:00,762.32,4/13/2021 16:00,144.11
4/14/2021 16:00,2241.91,4/14/2021 16:00,732.23,4/14/2021 16:00,136.46
4/15/2021 16:00,2285.25,4/15/2021 16:00,738.85,4/15/2021 16:00,141.4
4/16/2021 16:00,2282.75,4/16/2021 16:00,739.78,4/16/2021 16:00,134.61
4/19/2021 16:00,2289.76,4/19/2021 16:00,714.63,4/19/2021 16:00,133
4/20/2021 16:00,2279.01,4/20/2021 16:00,718.99,4/20/2021 16:00,129.2
4/21/2021 16:00,2278.35,4/21/2021 16:00,744.12,4/21/2021 16:00,135.06
4/22/2021 16:00,2252.52,4/22/2021 16:00,719.69,4/22/2021 16:00,132.47
4/23/2021 16:00,2299.93,4/23/2021 16:00,729.4,4/23/2021 16:00,137
4/26/2021 16:00,2309.93,4/26/2021 16:00,738.2,4/26/2021 16:00,141.19
4/27/2021 16:00,2290.98,4/27/2021 16:00,704.74,4/27/2021 16:00,138.99
4/28/2021 16:00,2359.04,4/28/2021 16:00,694.4,4/28/2021 16:00,135.87
4/29/2021 16:00,2392.76,4/29/2021 16:00,677,4/29/2021 16:00,132.44
4/30/2021 16:00,2353.5,4/30/2021 16:00,709.44,4/30/2021 16:00,130.12
5/3/2021 16:00,2343.08,5/3/2021 16:00,684.9,5/3/2021 16:00,125.7
5/4/2021 16:00,2306.83,5/4/2021 16:00,673.6,5/4/2021 16:00,121.45
5/5/2021 16:00,2314.77,5/5/2021 16:00,670.94,5/5/2021 16:00,113.8
5/6/2021 16:00,2337.35,5/6/2021 16:00,663.54,5/6/2021 16:00,113.75
5/7/2021 16:00,2351.93,5/7/2021 16:00,672.37,5/7/2021 16:00,118.55
5/10/2021 16:00,2291.75,5/10/2021 16:00,629.04,5/10/2021 16:00,112.47
5/11/2021 16:00,2270.06,5/11/2021 16:00,617.2,5/11/2021 16:00,114.78
5/12/2021 16:00,2200.25,5/12/2021 16:00,589.89,5/12/2021 16:00,108.72
5/13/2021 16:00,2229.04,5/13/2021 16:00,571.69,5/13/2021 16:00,107.1
5/14/2021 16:00,2278.38,5/14/2021 16:00,589.74,5/14/2021 16:00,111.88
5/17/2021 16:00,2288.92,5/17/2021 16:00,576.83,5/17/2021 16:00,110.17
5/18/2021 16:00,2262.47,5/18/2021 16:00,577.87,5/18/2021 16:00,109.78
