Date,Close,Date,Close,Date,Close
5/4/2015 16:00,552.84,5/4/2015 16:00,46.1,10/5/2015 16:00,27.12
5/5/2015 16:00,543.04,5/5/2015 16:00,46.59,10/6/2015 16:00,28.55
5/6/2015 16:00,535.08,5/6/2015 16:00,46.09,10/7/2015 16:00,29.99
5/7/2015 16:00,542.04,5/7/2015 16:00,47.36,10/8/2015 16:00,31.6
5/8/2015 16:00,548.95,5/8/2015 16:00,47.32,10/9/2015 16:00,33.45
5/11/2015 16:00,545.78,5/11/2015 16:00,47.9,10/12/2015 16:00,32
5/12/2015 16:00,538.73,5/12/2015 16:00,48.95,10/13/2015 16:00,31.65
5/13/2015 16:00,539.49,5/13/2015 16:00,48.64,10/14/2015 16:00,31.87
5/14/2015 16:00,549.2,5/14/2015 16:00,48.82,10/15/2015 16:00,31.15
5/15/2015 16:00,546.49,5/15/2015 16:00,49.77,10/16/2015 16:00,30.45
5/18/2015 16:00,546.67,5/18/2015 16:00,49.75,10/19/2015 16:00,30.66
5/19/2015 16:00,549.28,5/19/2015 16:00,49.43,10/20/2015 16:00,31.16
5/20/2015 16:00,552.51,5/20/2015 16:00,48.87,10/21/2015 16:00,29.89
5/21/2015 16:00,556.81,5/21/2015 16:00,49.12,10/22/2015 16:00,29.95
5/22/2015 16:00,554.52,5/22/2015 16:00,49.55,10/23/2015 16:00,29.99
5/26/2015 16:00,547.19,5/26/2015 16:00,49.49,10/26/2015 16:00,29.43
5/27/2015 16:00,554.25,5/27/2015 16:00,49.49,10/27/2015 16:00,28.46
5/28/2015 16:00,554.18,5/28/2015 16:00,50.29,10/28/2015 16:00,28.23
5/29/2015 16:00,545.32,5/29/2015 16:00,50.16,10/29/2015 16:00,27.57
6/1/2015 16:00,549.21,6/1/2015 16:00,49.89,10/30/2015 16:00,27.69
6/2/2015 16:00,553.95,6/2/2015 16:00,49.67,11/2/2015 16:00,28.46
6/3/2015 16:00,555.29,6/3/2015 16:00,49.8,11/3/2015 16:00,29.5
6/4/2015 16:00,551.69,6/4/2015 16:00,49.18,11/4/2015 16:00,27.65
6/5/2015 16:00,549.53,6/5/2015 16:00,49.83,11/5/2015 16:00,25.79
6/8/2015 16:00,543.48,6/8/2015 16:00,51.26,11/6/2015 16:00,25.48
6/9/2015 16:00,542.16,6/9/2015 16:00,51.2,11/9/2015 16:00,25.3
6/10/2015 16:00,552.6,6/10/2015 16:00,50.14,11/10/2015 16:00,24.4
6/11/2015 16:00,550.04,6/11/2015 16:00,50.28,11/11/2015 16:00,24.36
6/12/2015 16:00,547.47,6/12/2015 16:00,50.14,11/12/2015 16:00,23.79
6/15/2015 16:00,543,6/15/2015 16:00,50.08,11/13/2015 16:00,23.27
6/16/2015 16:00,544.87,6/16/2015 16:00,50.62,11/16/2015 16:00,23.73
6/17/2015 16:00,546.6,6/17/2015 16:00,52.08,11/17/2015 16:00,24.71
6/18/2015 16:00,556.18,6/18/2015 16:00,52.38,11/18/2015 16:00,25.28
6/19/2015 16:00,557.52,6/19/2015 16:00,52.5,11/19/2015 16:00,25.23
6/22/2015 16:00,559.68,6/22/2015 16:00,51.96,11/20/2015 16:00,25.29
6/23/2015 16:00,563.39,6/23/2015 16:00,53.53,11/23/2015 16:00,24.48
6/24/2015 16:00,558.57,6/24/2015 16:00,53.03,11/24/2015 16:00,24.81
6/25/2015 16:00,557.95,6/25/2015 16:00,53.76,11/25/2015 16:00,24.94
6/26/2015 16:00,553.06,6/26/2015 16:00,53.42,11/27/2015 16:00,24.55
6/29/2015 16:00,541.25,6/29/2015 16:00,52.4,11/30/2015 16:00,24.65
6/30/2015 16:00,540.04,6/30/2015 16:00,53.65,12/1/2015 16:00,24.1
7/1/2015 16:00,543.3,7/1/2015 16:00,53.83,12/2/2015 16:00,24.65
7/2/2015 16:00,547.34,7/2/2015 16:00,56,12/3/2015 16:00,24.5
7/6/2015 16:00,545.62,7/6/2015 16:00,55.94,12/4/2015 16:00,24.66
7/7/2015 16:00,550.03,7/7/2015 16:00,53.58,12/7/2015 16:00,24.95
7/8/2015 16:00,541.7,7/8/2015 16:00,50.99,12/8/2015 16:00,24.71
7/9/2015 16:00,544.65,7/9/2015 16:00,51.58,12/9/2015 16:00,23.57
7/10/2015 16:00,556.11,7/10/2015 16:00,51.83,12/10/2015 16:00,23.46
7/13/2015 16:00,571.73,7/13/2015 16:00,52.43,12/11/2015 16:00,23.28
7/14/2015 16:00,584.18,7/14/2015 16:00,53.13,12/14/2015 16:00,23.55
7/15/2015 16:00,583.96,7/15/2015 16:00,52.63,12/15/2015 16:00,24.56
7/16/2015 16:00,601.78,7/16/2015 16:00,53.34,12/16/2015 16:00,25.46
7/17/2015 16:00,699.62,7/17/2015 16:00,54.93,12/17/2015 16:00,24.43
7/20/2015 16:00,692.84,7/20/2015 16:00,56.45,12/18/2015 16:00,24.61
7/21/2015 16:00,695.35,7/21/2015 16:00,53.35,12/21/2015 16:00,24.09
7/22/2015 16:00,695.1,7/22/2015 16:00,53.57,12/22/2015 16:00,23.95
7/23/2015 16:00,674.73,7/23/2015 16:00,53.44,12/23/2015 16:00,24.08
7/24/2015 16:00,654.77,7/24/2015 16:00,53.08,12/24/2015 16:00,24.41
7/27/2015 16:00,658.27,7/27/2015 16:00,50.6,12/28/2015 16:00,23.95
7/28/2015 16:00,659.66,7/28/2015 16:00,52.96,12/29/2015 16:00,24.17
7/29/2015 16:00,661.43,7/29/2015 16:00,52.76,12/30/2015 16:00,24.24
7/30/2015 16:00,664.56,7/30/2015 16:00,53.36,12/31/2015 16:00,23.48
7/31/2015 16:00,657.5,7/31/2015 16:00,53.23,1/4/2016 16:00,22.11
8/3/2015 16:00,664.72,8/3/2015 16:00,52,1/5/2016 16:00,21.99
8/4/2015 16:00,661.28,8/4/2015 16:00,53.26,1/6/2016 16:00,21.96
8/5/2015 16:00,673.29,8/5/2015 16:00,54.03,1/7/2016 16:00,21.5
8/6/2015 16:00,670.15,8/6/2015 16:00,49.23,1/8/2016 16:00,22.1
8/7/2015 16:00,664.39,8/7/2015 16:00,48.5,1/11/2016 16:00,22.16
8/10/2015 16:00,663.14,8/10/2015 16:00,48.23,1/12/2016 16:00,22.34
8/11/2015 16:00,690.3,8/11/2015 16:00,47.47,1/13/2016 16:00,21.45
8/12/2015 16:00,691.47,8/12/2015 16:00,47.63,1/14/2016 16:00,20.77
8/13/2015 16:00,686.51,8/13/2015 16:00,48.5,1/15/2016 16:00,20.83
8/14/2015 16:00,689.37,8/14/2015 16:00,48.63,1/19/2016 16:00,20.67
8/17/2015 16:00,694.11,8/17/2015 16:00,51,1/20/2016 16:00,19.53
8/18/2015 16:00,688.73,8/18/2015 16:00,52.14,1/21/2016 16:00,18.94
8/19/2015 16:00,694.04,8/19/2015 16:00,51.05,1/22/2016 16:00,20.18
8/20/2015 16:00,679.48,8/20/2015 16:00,48.44,1/25/2016 16:00,19.75
8/21/2015 16:00,644.03,8/21/2015 16:00,46.15,1/26/2016 16:00,20.12
8/24/2015 16:00,618.11,8/24/2015 16:00,43.77,1/27/2016 16:00,19.65
8/25/2015 16:00,612.47,8/25/2015 16:00,44.01,1/28/2016 16:00,19.5
8/26/2015 16:00,659.74,8/26/2015 16:00,44.97,1/29/2016 16:00,20.5
8/27/2015 16:00,667.96,8/27/2015 16:00,48.6,2/1/2016 16:00,19.25
8/28/2015 16:00,659.69,8/28/2015 16:00,49.7,2/2/2016 16:00,17.92
8/31/2015 16:00,647.82,8/31/2015 16:00,49.81,2/3/2016 16:00,17.65
9/1/2015 16:00,629.56,9/1/2015 16:00,47.73,2/4/2016 16:00,18.43
9/2/2015 16:00,644.91,9/2/2015 16:00,49.54,2/5/2016 16:00,16.92
9/3/2015 16:00,637.05,9/3/2015 16:00,49.11,2/8/2016 16:00,16.01
9/4/2015 16:00,628.96,9/4/2015 16:00,48.39,2/9/2016 16:00,16.2
9/8/2015 16:00,643.88,9/8/2015 16:00,49.63,2/10/2016 16:00,16.78
9/9/2015 16:00,643.41,9/9/2015 16:00,49.78,2/11/2016 16:00,17.97
9/10/2015 16:00,651.08,9/10/2015 16:00,49.7,2/12/2016 16:00,17.81
9/11/2015 16:00,655.3,9/11/2015 16:00,50.05,2/16/2016 16:00,18.83
9/14/2015 16:00,652.47,9/14/2015 16:00,50.64,2/17/2016 16:00,19.38
9/15/2015 16:00,665.07,9/15/2015 16:00,50.71,2/18/2016 16:00,19.55
9/16/2015 16:00,665.52,9/16/2015 16:00,52.45,2/19/2016 16:00,20.31
9/17/2015 16:00,671.67,9/17/2015 16:00,52.41,2/22/2016 16:00,20
9/18/2015 16:00,660.92,9/18/2015 16:00,52.12,2/23/2016 16:00,20.77
9/21/2015 16:00,666.98,9/21/2015 16:00,52.84,2/24/2016 16:00,20.2
9/22/2015 16:00,653.2,9/22/2015 16:00,52.19,2/25/2016 16:00,21
9/23/2015 16:00,653.29,9/23/2015 16:00,52.21,2/26/2016 16:00,21.01
9/24/2015 16:00,654.91,9/24/2015 16:00,52.62,2/29/2016 16:00,21.6
9/25/2015 16:00,640.15,9/25/2015 16:00,51.38,3/1/2016 16:00,21.46
9/28/2015 16:00,624.25,9/28/2015 16:00,49.69,3/2/2016 16:00,22.38
9/29/2015 16:00,622.61,9/29/2015 16:00,49.33,3/3/2016 16:00,23.37
9/30/2015 16:00,638.37,9/30/2015 16:00,49.68,3/4/2016 16:00,23.28
10/1/2015 16:00,642,10/1/2015 16:00,47.98,3/7/2016 16:00,23.55
10/2/2015 16:00,656.99,10/2/2015 16:00,49.51,3/8/2016 16:00,24.27
10/5/2015 16:00,671.68,10/5/2015 16:00,49.23,3/9/2016 16:00,22.44
10/6/2015 16:00,671.64,10/6/2015 16:00,48.29,3/10/2016 16:00,22.52
10/7/2015 16:00,670,10/7/2015 16:00,46.39,3/11/2016 16:00,23.08
10/8/2015 16:00,667,10/8/2015 16:00,45.34,3/14/2016 16:00,22.87
10/9/2015 16:00,671.24,10/9/2015 16:00,44.14,3/15/2016 16:00,21.81
10/12/2015 16:00,676.43,10/12/2015 16:00,43.12,3/16/2016 16:00,22.77
10/13/2015 16:00,683.17,10/13/2015 16:00,43.85,3/17/2016 16:00,22.2
10/14/2015 16:00,680.41,10/14/2015 16:00,43.38,3/18/2016 16:00,22.32
10/15/2015 16:00,693.02,10/15/2015 16:00,44.26,3/21/2016 16:00,22.76
10/16/2015 16:00,695.32,10/16/2015 16:00,45.4,3/22/2016 16:00,23.02
10/19/2015 16:00,699.95,10/19/2015 16:00,45.62,3/23/2016 16:00,22.36
10/20/2015 16:00,680,10/20/2015 16:00,42.61,3/24/2016 16:00,22.53
10/21/2015 16:00,671.8,10/21/2015 16:00,42.02,3/28/2016 16:00,22.41
10/22/2015 16:00,681.14,10/22/2015 16:00,42.34,3/29/2016 16:00,23.34
10/23/2015 16:00,719.33,10/23/2015 16:00,41.82,3/30/2016 16:00,23.05
10/26/2015 16:00,731.12,10/26/2015 16:00,43.05,3/31/2016 16:00,23.73
10/27/2015 16:00,732.82,10/27/2015 16:00,42.07,4/1/2016 16:00,23.45
10/28/2015 16:00,736.92,10/28/2015 16:00,42.59,4/4/2016 16:00,22.09
10/29/2015 16:00,744.85,10/29/2015 16:00,42.33,4/5/2016 16:00,21.08
10/30/2015 16:00,737.39,10/30/2015 16:00,41.39,4/6/2016 16:00,21.26
11/2/2015 16:00,747.74,11/2/2015 16:00,42.76,4/7/2016 16:00,20.73
11/3/2015 16:00,748.82,11/3/2015 16:00,41.67,4/8/2016 16:00,21.09
11/4/2015 16:00,755.31,11/4/2015 16:00,46.33,4/11/2016 16:00,19.94
11/5/2015 16:00,760.67,11/5/2015 16:00,46.35,4/12/2016 16:00,20.68
11/6/2015 16:00,761.6,11/6/2015 16:00,46.47,4/13/2016 16:00,21.63
11/9/2015 16:00,754.77,11/9/2015 16:00,45.07,4/14/2016 16:00,21.63
11/10/2015 16:00,758.26,11/10/2015 16:00,43.3,4/15/2016 16:00,21.85
11/11/2015 16:00,765.25,11/11/2015 16:00,43.82,4/18/2016 16:00,21.62
11/12/2015 16:00,756.53,11/12/2015 16:00,42.59,4/19/2016 16:00,22.28
11/13/2015 16:00,740.07,11/13/2015 16:00,41.44,4/20/2016 16:00,23.24
11/16/2015 16:00,750.42,11/16/2015 16:00,42.86,4/21/2016 16:00,23.33
11/17/2015 16:00,745.98,11/17/2015 16:00,42.8,4/22/2016 16:00,24.85
11/18/2015 16:00,760.01,11/18/2015 16:00,44.21,4/25/2016 16:00,24.86
11/19/2015 16:00,759.94,11/19/2015 16:00,44.36,4/26/2016 16:00,24.85
11/20/2015 16:00,777,11/20/2015 16:00,44,4/27/2016 16:00,24.74
11/23/2015 16:00,776.7,11/23/2015 16:00,43.55,4/28/2016 16:00,23.98
11/24/2015 16:00,769.63,11/24/2015 16:00,43.65,4/29/2016 16:00,24.04
11/25/2015 16:00,769.26,11/25/2015 16:00,45.93,5/2/2016 16:00,25.09
11/27/2015 16:00,771.97,11/27/2015 16:00,46.32,5/3/2016 16:00,25.06
11/30/2015 16:00,762.85,11/30/2015 16:00,46.05,5/4/2016 16:00,28.08
12/1/2015 16:00,783.79,12/1/2015 16:00,47.44,5/5/2016 16:00,26.72
12/2/2015 16:00,777.85,12/2/2015 16:00,46.4,5/6/2016 16:00,26.63
12/3/2015 16:00,768.2,12/3/2015 16:00,46.54,5/9/2016 16:00,26.49
12/4/2015 16:00,779.21,12/4/2015 16:00,46.08,5/10/2016 16:00,27.19
12/7/2015 16:00,772.99,12/7/2015 16:00,46.23,5/11/2016 16:00,27.24
12/8/2015 16:00,775.14,12/8/2015 16:00,45.34,5/12/2016 16:00,27.61
12/9/2015 16:00,762.55,12/9/2015 16:00,44.9,5/13/2016 16:00,27.65
12/10/2015 16:00,760.04,12/10/2015 16:00,45.41,5/16/2016 16:00,28.36
12/11/2015 16:00,750.42,12/11/2015 16:00,43.4,5/17/2016 16:00,28
12/14/2015 16:00,762.54,12/14/2015 16:00,43.72,5/18/2016 16:00,28.78
12/15/2015 16:00,760.09,12/15/2015 16:00,44.22,5/19/2016 16:00,27.33
12/16/2015 16:00,776.59,12/16/2015 16:00,46.9,5/20/2016 16:00,27.79
12/17/2015 16:00,769.83,12/17/2015 16:00,46.68,5/23/2016 16:00,27.76
12/18/2015 16:00,756.85,12/18/2015 16:00,46.09,5/24/2016 16:00,28.53
12/21/2015 16:00,760.8,12/21/2015 16:00,46.51,5/25/2016 16:00,28.62
12/22/2015 16:00,767.13,12/22/2015 16:00,45.99,5/26/2016 16:00,28.33
12/23/2015 16:00,768.51,12/23/2015 16:00,45.94,5/27/2016 16:00,28.6
12/24/2015 16:00,765.84,12/24/2015 16:00,46.11,5/31/2016 16:00,28.68
12/28/2015 16:00,782.24,12/28/2015 16:00,45.79,6/1/2016 16:00,28.34
12/29/2015 16:00,793.96,12/29/2015 16:00,47.44,6/2/2016 16:00,29.14
12/30/2015 16:00,790.3,12/30/2015 16:00,47.62,6/3/2016 16:00,29.33
12/31/2015 16:00,778.01,12/31/2015 16:00,48,6/6/2016 16:00,30.33
1/4/2016 16:00,759.44,1/4/2016 16:00,44.68,6/7/2016 16:00,32.07
1/5/2016 16:00,761.53,1/5/2016 16:00,44.69,6/8/2016 16:00,32.5
1/6/2016 16:00,759.33,1/6/2016 16:00,43.81,6/9/2016 16:00,32.28
1/7/2016 16:00,741,1/7/2016 16:00,43.13,6/10/2016 16:00,32.22
1/8/2016 16:00,730.91,1/8/2016 16:00,42.2,6/13/2016 16:00,32.4
1/11/2016 16:00,733.07,1/11/2016 16:00,41.57,6/14/2016 16:00,32.71
1/12/2016 16:00,745.34,1/12/2016 16:00,41.99,6/15/2016 16:00,32.78
1/13/2016 16:00,719.57,1/13/2016 16:00,40.06,6/16/2016 16:00,33.07
1/14/2016 16:00,731.39,1/14/2016 16:00,41.24,6/17/2016 16:00,34.05
1/15/2016 16:00,710.49,1/15/2016 16:00,41,6/20/2016 16:00,34.76
1/19/2016 16:00,719.08,1/19/2016 16:00,40.94,6/21/2016 16:00,34.66
1/20/2016 16:00,718.56,1/20/2016 16:00,39.74,6/22/2016 16:00,34.59
1/21/2016 16:00,726.67,1/21/2016 16:00,39.99,6/23/2016 16:00,35.38
1/22/2016 16:00,745.46,1/22/2016 16:00,40.51,6/24/2016 16:00,34.58
1/25/2016 16:00,733.62,1/25/2016 16:00,39.28,6/27/2016 16:00,32.81
1/26/2016 16:00,733.79,1/26/2016 16:00,38.71,6/28/2016 16:00,33.74
1/27/2016 16:00,717.58,1/27/2016 16:00,37.61,6/29/2016 16:00,35.17
1/28/2016 16:00,748.3,1/28/2016 16:00,37.94,6/30/2016 16:00,36.28
1/29/2016 16:00,761.35,1/29/2016 16:00,38.24,7/1/2016 16:00,35.56
2/1/2016 16:00,770.77,2/1/2016 16:00,39.39,7/5/2016 16:00,34.99
2/2/2016 16:00,780.91,2/2/2016 16:00,36.56,7/6/2016 16:00,35.08
2/3/2016 16:00,749.38,2/3/2016 16:00,34.7,7/7/2016 16:00,35.45
2/4/2016 16:00,730.03,2/4/2016 16:00,35.07,7/8/2016 16:00,36.16
2/5/2016 16:00,703.76,2/5/2016 16:00,32.52,7/11/2016 16:00,36.47
2/8/2016 16:00,704.16,2/8/2016 16:00,29.6,7/12/2016 16:00,36.67
2/9/2016 16:00,701.02,2/9/2016 16:00,29.65,7/13/2016 16:00,36.24
2/10/2016 16:00,706.85,2/10/2016 16:00,28.73,7/14/2016 16:00,37.06
2/11/2016 16:00,706.36,2/11/2016 16:00,30.09,7/15/2016 16:00,37.28
2/12/2016 16:00,706.89,2/12/2016 16:00,30.21,7/18/2016 16:00,37.63
2/16/2016 16:00,717.64,2/16/2016 16:00,31.03,7/19/2016 16:00,37.51
2/17/2016 16:00,731.97,2/17/2016 16:00,33.74,7/20/2016 16:00,38.05
2/18/2016 16:00,717.51,2/18/2016 16:00,33.35,7/21/2016 16:00,37.7
2/19/2016 16:00,722.11,2/19/2016 16:00,33.32,7/22/2016 16:00,38.03
2/22/2016 16:00,729.05,2/22/2016 16:00,35.55,7/25/2016 16:00,37.64
2/23/2016 16:00,717.29,2/23/2016 16:00,35.44,7/26/2016 16:00,38.42
2/24/2016 16:00,720.9,2/24/2016 16:00,35.8,7/27/2016 16:00,38.7
2/25/2016 16:00,729.12,2/25/2016 16:00,37.49,7/28/2016 16:00,39.1
2/26/2016 16:00,724.86,2/26/2016 16:00,38.07,7/29/2016 16:00,39.25
2/29/2016 16:00,717.22,2/29/2016 16:00,38.39,8/1/2016 16:00,39.84
3/1/2016 16:00,742.17,3/1/2016 16:00,37.27,8/2/2016 16:00,39.31
3/2/2016 16:00,739.48,3/2/2016 16:00,37.67,8/3/2016 16:00,39.04
3/3/2016 16:00,731.59,3/3/2016 16:00,39.15,8/4/2016 16:00,39.26
3/4/2016 16:00,730.22,3/4/2016 16:00,40.21,8/5/2016 16:00,37.4
3/7/2016 16:00,712.8,3/7/2016 16:00,41.06,8/8/2016 16:00,37.48
3/8/2016 16:00,713.53,3/8/2016 16:00,40.52,8/9/2016 16:00,36.14
3/9/2016 16:00,725.41,3/9/2016 16:00,41.74,8/10/2016 16:00,35.32
3/10/2016 16:00,732.17,3/10/2016 16:00,41.04,8/11/2016 16:00,35.3
3/11/2016 16:00,744.87,3/11/2016 16:00,41.5,8/12/2016 16:00,35.2
3/14/2016 16:00,750.24,3/14/2016 16:00,43.03,8/15/2016 16:00,35.57
3/15/2016 16:00,750.57,3/15/2016 16:00,43.67,8/16/2016 16:00,33.88
3/16/2016 16:00,757.36,3/16/2016 16:00,44.39,8/17/2016 16:00,34.1
3/17/2016 16:00,758.48,3/17/2016 16:00,45.28,8/18/2016 16:00,34
3/18/2016 16:00,755.41,3/18/2016 16:00,46.55,8/19/2016 16:00,34.91
3/21/2016 16:00,762.16,3/21/2016 16:00,47.66,8/22/2016 16:00,35.05
3/22/2016 16:00,760.05,3/22/2016 16:00,46.85,8/23/2016 16:00,34.99
3/23/2016 16:00,757.56,3/23/2016 16:00,44.52,8/24/2016 16:00,33.95
3/24/2016 16:00,754.84,3/24/2016 16:00,45.55,8/25/2016 16:00,33.98
3/28/2016 16:00,753.28,3/28/2016 16:00,46.05,8/26/2016 16:00,34.27
3/29/2016 16:00,765.89,3/29/2016 16:00,46.03,8/29/2016 16:00,34.6
3/30/2016 16:00,768.34,3/30/2016 16:00,45.38,8/30/2016 16:00,34.37
3/31/2016 16:00,762.9,3/31/2016 16:00,45.95,8/31/2016 16:00,33.85
4/1/2016 16:00,769.67,4/1/2016 16:00,47.52,9/1/2016 16:00,34.21
4/4/2016 16:00,765.12,4/4/2016 16:00,49.4,9/2/2016 16:00,34.76
4/5/2016 16:00,758.57,4/5/2016 16:00,51.09,9/6/2016 16:00,34.91
4/6/2016 16:00,768.07,4/6/2016 16:00,53.08,9/7/2016 16:00,35
4/7/2016 16:00,760.12,4/7/2016 16:00,51.44,9/8/2016 16:00,34.36
4/8/2016 16:00,759.47,4/8/2016 16:00,50.01,9/9/2016 16:00,33.43
4/11/2016 16:00,757.54,4/11/2016 16:00,49.98,9/12/2016 16:00,33.55
4/12/2016 16:00,764.32,4/12/2016 16:00,49.56,9/13/2016 16:00,33.19
4/13/2016 16:00,771.91,4/13/2016 16:00,50.91,9/14/2016 16:00,33.03
4/14/2016 16:00,775.39,4/14/2016 16:00,50.37,9/15/2016 16:00,33.29
4/15/2016 16:00,780,4/15/2016 16:00,50.9,9/16/2016 16:00,33.73
4/18/2016 16:00,787.68,4/18/2016 16:00,50.78,9/19/2016 16:00,34.04
4/19/2016 16:00,776.25,4/19/2016 16:00,49.47,9/20/2016 16:00,33.86
4/20/2016 16:00,774.92,4/20/2016 16:00,49.99,9/21/2016 16:00,35.12
4/21/2016 16:00,780,4/21/2016 16:00,49.66,9/22/2016 16:00,35.86
4/22/2016 16:00,737.77,4/22/2016 16:00,50.75,9/23/2016 16:00,35.22
4/25/2016 16:00,742.21,4/25/2016 16:00,50.36,9/26/2016 16:00,35.1
4/26/2016 16:00,725.37,4/26/2016 16:00,50.75,9/27/2016 16:00,35.7
4/27/2016 16:00,721.46,4/27/2016 16:00,50.29,9/28/2016 16:00,36.14
4/28/2016 16:00,705.06,4/28/2016 16:00,49.54,9/29/2016 16:00,35.96
4/29/2016 16:00,707.88,4/29/2016 16:00,48.15,9/30/2016 16:00,34.65
5/2/2016 16:00,714.41,5/2/2016 16:00,48.36,10/3/2016 16:00,34.93
5/3/2016 16:00,708.44,5/3/2016 16:00,46.46,10/4/2016 16:00,34.39
5/4/2016 16:00,711.37,5/4/2016 16:00,44.51,10/5/2016 16:00,34.37
5/5/2016 16:00,714.71,5/5/2016 16:00,42.31,10/6/2016 16:00,33.31
5/6/2016 16:00,725.18,5/6/2016 16:00,42.99,10/7/2016 16:00,33.17
5/9/2016 16:00,729.13,5/9/2016 16:00,41.78,10/10/2016 16:00,33.56
5/10/2016 16:00,739.38,5/10/2016 16:00,41.74,10/11/2016 16:00,32.68
5/11/2016 16:00,730.55,5/11/2016 16:00,41.79,10/12/2016 16:00,32.81
5/12/2016 16:00,728.07,5/12/2016 16:00,41.46,10/13/2016 16:00,32.06
5/13/2016 16:00,724.83,5/13/2016 16:00,41.52,10/14/2016 16:00,32.68
5/16/2016 16:00,730.3,5/16/2016 16:00,41.66,10/17/2016 16:00,33.06
5/17/2016 16:00,720.19,5/17/2016 16:00,40.93,10/18/2016 16:00,33.58
5/18/2016 16:00,721.78,5/18/2016 16:00,42.23,10/19/2016 16:00,33.58
5/19/2016 16:00,715.31,5/19/2016 16:00,43.04,10/20/2016 16:00,33.51
5/20/2016 16:00,721.71,5/20/2016 16:00,44.06,10/21/2016 16:00,33.86
5/23/2016 16:00,717.25,5/23/2016 16:00,43.24,10/24/2016 16:00,34.34
